EmployeeID,Age,Gender,Department,Tenure
3081,44,Male,IT,6
3082,51,Female,IT,23
3083,57,Male,IT,13
3084,22,Male,Sales,2
3085,22,Male,Finance,3
3086,38,Female,Marketing,17
3087,24,Male,Sales,6
3088,24,Female,IT,6
3089,25,Female,Finance,5
3090,52,Female,Sales,30
3091,63,Female,HR,35
3092,23,Female,IT,5
3093,33,Female,HR,14
3094,29,Male,Marketing,1
3095,42,Female,IT,4
3096,34,Male,Marketing,1
3097,42,Male,Finance,23
3098,45,Male,Marketing,17
3099,48,Female,HR,27
3100,34,Female,HR,5
3101,50,Male,IT,3
3102,54,Male,Marketing,27
3103,22,Male,IT,3
3104,43,Female,Marketing,15
3105,58,Male,Finance,30
3106,33,Male,IT,12
3107,62,Female,Marketing,2
3108,35,Male,Finance,12
3109,37,Female,Marketing,10
3110,34,Male,IT,5
3111,40,Male,Sales,6
3112,48,Female,IT,8
3113,34,Female,IT,6
3114,50,Male,IT,17
3115,45,Female,Sales,12
3116,62,Male,Finance,11
3117,46,Female,IT,5
3118,49,Female,Marketing,12
3119,40,Male,Finance,7
3120,57,Male,Marketing,18
3121,38,Male,HR,7
3122,29,Female,IT,9
3123,30,Female,IT,8
3124,46,Female,HR,22
3125,28,Female,HR,6
3126,48,Male,Marketing,16
3127,28,Female,IT,3
3128,51,Female,Sales,12
3129,61,Female,Marketing,30
3130,47,Female,IT,16
3131,45,Male,Marketing,20
3132,41,Female,Finance,2
3133,54,Male,Marketing,7
3134,58,Female,IT,26
3135,32,Female,Finance,5
3136,55,Female,Sales,13
3137,30,Female,Marketing,3
3138,25,Male,Marketing,1
3139,44,Male,Sales,15
3140,64,Male,IT,10
3141,41,Male,Finance,3
3142,49,Female,IT,3
3143,57,Male,IT,24
3144,28,Female,IT,8
3145,35,Female,Finance,16
3146,37,Male,IT,4
3147,30,Female,Finance,7
3148,65,Female,Sales,28
3149,44,Female,Finance,16
3150,23,Female,IT,2
3151,37,Male,Sales,12
3152,22,Female,Marketing,4
3153,30,Male,IT,8
3154,49,Male,Marketing,3
3155,49,Male,IT,5
3156,52,Male,Finance,3
3157,33,Male,Sales,3
3158,28,Female,IT,8
3159,28,Female,HR,7
3160,42,Female,IT,5
3161,51,Male,Finance,1
3162,47,Female,IT,14
3163,38,Female,Finance,4
3164,50,Female,Marketing,24
3165,56,Male,IT,24
3166,49,Female,Finance,18
3167,27,Male,Finance,3
3168,59,Male,Finance,17
3169,51,Male,IT,28
3170,29,Male,HR,8
3171,60,Male,IT,24
3172,40,Female,IT,1
3173,44,Male,IT,14
3174,62,Female,IT,3
3175,24,Female,IT,5
3176,27,Male,Marketing,9
3177,62,Male,IT,32
3178,51,Female,Finance,16
3179,55,Male,HR,37
3180,45,Male,Finance,2
3181,62,Male,Finance,7
3182,27,Female,Marketing,6
3183,49,Male,Finance,13
3184,38,Female,Sales,3
3185,29,Female,Finance,4
3186,61,Female,Marketing,33
3187,25,Female,IT,3
3188,49,Female,Marketing,9
3189,39,Female,Marketing,17
3190,33,Male,HR,11
3191,35,Female,Marketing,1
3192,39,Male,Marketing,9
3193,62,Male,IT,21
3194,42,Male,IT,8
3195,60,Female,Marketing,30
3196,43,Male,Finance,18
3197,22,Male,IT,3
3198,50,Male,Marketing,10
3199,35,Female,IT,6
3200,24,Female,Finance,6
3201,62,Female,IT,32
3202,35,Male,IT,17
3203,42,Female,HR,15
3204,61,Male,IT,38
3205,49,Non-Binary,HR,14
3206,40,Female,Finance,18
3207,46,Male,Marketing,18
3208,29,Male,IT,2
3209,29,Male,Finance,10
3210,47,Male,Marketing,18
3211,48,Female,IT,29
3212,45,Male,Finance,21
3213,62,Female,Sales,21
3214,36,Female,Sales,13
3215,50,Female,IT,11
3216,40,Female,IT,1
3217,51,Female,HR,12
3218,59,Female,Sales,27
3219,62,Female,HR,2
3220,61,Non-Binary,Sales,33
3221,48,Male,IT,1
3222,58,Female,Finance,31
3223,23,Female,Marketing,5
3224,57,Female,Finance,33
3225,32,Male,Finance,8
3226,33,Female,Finance,8
3227,42,Male,Finance,5
3228,35,Male,Marketing,15
3229,50,Female,Finance,16
3230,54,Female,Finance,8
3231,32,Male,Finance,4
3232,22,Female,Sales,1
3233,55,Female,HR,31
3234,48,Female,Sales,9
3235,60,Female,Sales,35
3236,25,Female,Finance,3
3237,24,Male,Finance,3
3238,62,Male,HR,29
3239,31,Female,Sales,5
3240,29,Male,Marketing,3
3241,31,Female,IT,4
3242,28,Female,HR,6
3243,53,Female,IT,16
3244,50,Female,Marketing,22
3245,58,Female,Marketing,18
3246,31,Male,IT,9
3247,45,Male,IT,19
3248,32,Female,Sales,10
3249,50,Male,Finance,19
3250,30,Female,Finance,3
3251,38,Male,IT,8
3252,41,Female,IT,5
3253,54,Male,Marketing,34
3254,32,Female,Sales,6
3255,54,Female,IT,21
3256,53,Female,Sales,11
3257,52,Male,Finance,25
3258,43,Male,IT,8
3259,39,Female,Marketing,20
3260,63,Male,Sales,13
3261,62,Female,Finance,1
3262,55,Female,IT,15
3263,24,Female,Finance,4
3264,54,Male,Finance,5
3265,56,Female,HR,6
3266,58,Male,IT,34
3267,33,Female,Finance,12
3268,36,Male,Finance,15
3269,39,Male,Marketing,18
3270,26,Female,HR,3
3271,36,Female,Sales,8
3272,51,Female,Marketing,7
3273,42,Male,Sales,21
3274,50,Male,HR,6
3275,59,Female,IT,14
3276,22,Female,HR,4
3277,50,Female,Marketing,13
3278,51,Male,Sales,1
3279,39,Female,IT,16
3280,52,Male,Marketing,33
3281,38,Male,IT,18
3282,57,Male,Sales,33
3283,33,Male,Finance,8
3284,54,Female,IT,31
3285,49,Male,Finance,22
3286,50,Female,Sales,22
3287,33,Female,Marketing,4
3288,35,Female,IT,10
3289,55,Male,IT,31
3290,61,Female,IT,14
3291,32,Female,Marketing,4
3292,32,Female,IT,10
3293,55,Female,Marketing,31
3294,39,Female,Sales,8
3295,41,Male,IT,12
3296,44,Male,IT,24
3297,58,Female,HR,26
3298,47,Female,IT,2
3299,30,Female,HR,8
3300,34,Female,IT,7
3301,45,Male,Marketing,1
3302,42,Female,IT,18
3303,35,Male,IT,17
3304,26,Male,Marketing,4
3305,59,Female,Finance,31
3306,64,Female,Finance,25
3307,53,Male,Marketing,16
3308,46,Male,Marketing,2
3309,39,Male,Finance,18
3310,29,Male,Marketing,8
3311,42,Male,IT,24
3312,31,Male,IT,10
3313,27,Male,Sales,8
3314,64,Female,Finance,17
3315,23,Female,HR,2
3316,42,Female,Sales,12
3317,35,Male,IT,6
3318,45,Male,Finance,11
3319,38,Female,Finance,9
3320,30,Female,Sales,2
3321,53,Female,HR,4
3322,54,Male,Sales,24
3323,24,Female,IT,5
3324,56,Male,IT,32
3325,26,Female,Finance,2
3326,29,Male,Sales,9
3327,27,Female,Finance,8
3328,26,Female,Sales,7
3329,31,Male,IT,11
3330,58,Male,Marketing,22
3331,49,Male,Sales,29
3332,22,Male,IT,4
3333,49,Male,IT,5
3334,65,Female,Marketing,21
3335,34,Female,Marketing,12
3336,58,Male,HR,10
3337,41,Male,Sales,6
3338,24,Female,Finance,2
3339,42,Female,Marketing,11
3340,34,Male,Finance,10
3341,36,Female,HR,7
3342,50,Female,IT,8
3343,50,Male,Sales,14
3344,47,Male,IT,7
3345,29,Female,Sales,2
3346,59,Male,Marketing,34
3347,29,Female,IT,8
3348,42,Male,Finance,14
3349,54,Male,Sales,24
3350,51,Male,Finance,2
3351,47,Male,IT,28
3352,41,Male,Finance,3
3353,41,Non-Binary,HR,8
3354,63,Female,HR,25
3355,39,Female,HR,21
3356,37,Female,HR,6
3357,31,Female,Marketing,3
3358,25,Female,Finance,5
3359,64,Male,Sales,19
3360,32,Male,Finance,7
3361,31,Female,Marketing,12
3362,45,Female,HR,4
3363,35,Male,IT,10
3364,38,Male,Marketing,20
3365,43,Female,HR,1
3366,31,Male,IT,7
3367,60,Male,HR,34
3368,44,Male,Finance,8
3369,29,Male,Sales,8
3370,56,Male,Marketing,29
3371,62,Male,Sales,1
3372,38,Male,Sales,5
3373,61,Male,Marketing,7
3374,58,Male,Sales,13
3375,31,Female,Marketing,4
3376,47,Female,HR,10
3377,36,Male,Marketing,9
3378,43,Female,Marketing,23
3379,55,Female,Finance,34
3380,30,Male,Marketing,6
3381,59,Female,Marketing,3
3382,62,Female,Finance,4
3383,22,Female,Finance,2
3384,37,Male,HR,6
3385,52,Female,IT,31
3386,58,Male,IT,26
3387,61,Female,HR,17
3388,39,Female,Finance,21
3389,43,Male,Finance,6
3390,53,Female,Marketing,30
3391,43,Female,HR,25
3392,45,Female,Finance,14
3393,30,Male,Sales,2
3394,29,Female,IT,2
3395,44,Male,Sales,10
3396,27,Male,Finance,9
3397,54,Male,Marketing,13
3398,23,Female,IT,2
3399,60,Female,Sales,10
3400,25,Female,Sales,7
3401,55,Male,HR,11
3402,32,Female,Marketing,11
3403,31,Female,Marketing,9
3404,34,Male,Finance,9
3405,47,Male,Sales,10
3406,48,Male,IT,29
3407,41,Male,Marketing,1
3408,64,Male,Marketing,20
3409,60,Male,Sales,5
3410,31,Female,Marketing,8
3411,37,Female,Marketing,13
3412,47,Male,Finance,19
3413,26,Female,IT,4
3414,47,Female,Sales,4
3415,65,Male,HR,10
3416,39,Male,HR,11
3417,41,Male,Marketing,17
3418,52,Female,IT,15
3419,29,Female,Sales,9
3420,26,Female,Finance,6
3421,24,Female,IT,4
3422,62,Male,IT,30
3423,53,Male,HR,19
3424,60,Female,IT,39
3425,64,Female,Finance,32
3426,48,Female,Finance,2
3427,39,Female,Marketing,9
3428,43,Female,IT,14
3429,44,Male,Marketing,3
3430,53,Female,IT,16
3431,49,Male,Finance,22
3432,53,Female,Finance,25
3433,64,Male,HR,25
3434,63,Female,HR,7
3435,37,Female,Marketing,12
3436,60,Female,Marketing,27
3437,24,Female,Sales,3
3438,51,Female,Finance,3
3439,62,Female,HR,28
3440,58,Male,Finance,12
3441,28,Female,Finance,5
3442,51,Male,Marketing,17
3443,44,Male,Marketing,8
3444,42,Female,Marketing,15
3445,32,Female,Finance,4
3446,63,Female,Marketing,21
3447,33,Female,HR,14
3448,44,Female,Finance,20
3449,36,Female,HR,11
3450,27,Male,Sales,7
3451,33,Male,IT,13
3452,53,Male,Sales,23
3453,45,Male,IT,25
3454,23,Male,IT,1
3455,54,Male,Sales,36
3456,33,Female,HR,7
3457,27,Female,Finance,2
3458,64,Female,HR,26
3459,43,Male,HR,18
3460,46,Female,Marketing,4
3461,40,Female,HR,20
3462,36,Female,IT,15
3463,31,Non-Binary,HR,11
3464,36,Male,IT,8
3465,63,Male,IT,14
3466,23,Male,Sales,5
3467,57,Non-Binary,IT,36
3468,33,Female,IT,14
3469,58,Female,Marketing,25
3470,45,Female,Sales,26
3471,45,Male,IT,8
3472,30,Female,Finance,6
3473,37,Female,HR,18
3474,54,Female,HR,31
3475,60,Female,Marketing,15
3476,63,Female,IT,36
3477,39,Female,Sales,19
3478,50,Female,HR,32
3479,32,Female,Sales,1
3480,25,Male,Marketing,3
3481,26,Male,Marketing,6
3482,58,Female,Marketing,17
3483,60,Male,Marketing,32
3484,30,Male,Sales,7
3485,56,Male,Sales,20
3486,54,Male,Sales,27
3487,65,Male,HR,38
3488,61,Female,IT,4
3489,29,Female,Sales,2
3490,32,Male,Finance,12
3491,33,Male,Marketing,14
3492,53,Male,HR,8
3493,47,Female,Marketing,19
3494,48,Female,HR,13
3495,43,Male,IT,6
3496,49,Male,HR,29
3497,38,Male,IT,13
3498,63,Male,Marketing,6
3499,55,Male,Marketing,17
3500,57,Female,HR,4
3501,22,Male,IT,1
3502,23,Female,Finance,5
3503,33,Female,Sales,4
3504,56,Female,HR,14
3505,65,Female,Sales,10
3506,50,Female,Finance,12
3507,50,Female,Finance,2
3508,29,Female,HR,5
3509,65,Female,IT,12
3510,28,Male,IT,8
3511,61,Female,Finance,22
3512,57,Female,Finance,25
3513,64,Male,IT,36
3514,31,Female,Sales,4
3515,47,Male,Finance,2
3516,52,Female,HR,7
3517,63,Female,Sales,21
3518,56,Male,Sales,34
3519,34,Male,Sales,10
3520,34,Female,Sales,10
3521,49,Male,HR,13
3522,28,Female,Marketing,6
3523,41,Non-Binary,Marketing,16
3524,65,Female,HR,4
3525,27,Female,Marketing,5
3526,58,Male,IT,35
3527,25,Male,Finance,5
3528,46,Male,Sales,7
3529,65,Female,Sales,28
3530,33,Male,Marketing,9
3531,35,Male,IT,4
3532,36,Male,IT,11
3533,35,Male,IT,1
3534,29,Male,IT,5
3535,43,Non-Binary,Finance,6
3536,45,Male,IT,27
3537,60,Female,IT,16
3538,49,Female,Finance,22
3539,62,Male,Finance,20
3540,39,Female,Sales,14
3541,48,Male,Finance,13
3542,53,Female,Marketing,17
3543,47,Female,Sales,2
3544,64,Male,HR,15
3545,32,Male,IT,13
3546,42,Female,IT,6
3547,65,Male,IT,26
3548,58,Male,HR,17
3549,34,Female,Sales,3
3550,30,Non-Binary,Sales,9
3551,28,Male,Finance,2
3552,33,Female,Finance,2
3553,37,Female,Sales,14
3554,31,Female,HR,8
3555,54,Female,Marketing,13
3556,24,Male,IT,5
3557,38,Male,IT,6
3558,63,Male,IT,4
3559,40,Male,IT,17
3560,34,Female,Sales,11
3561,50,Female,Marketing,5
3562,40,Male,Sales,18
3563,42,Male,HR,2
3564,55,Male,Marketing,35
3565,42,Male,Finance,12
3566,65,Male,HR,15
3567,25,Male,Sales,7
3568,36,Female,HR,2
3569,63,Female,Marketing,31
3570,40,Female,Sales,22
3571,37,Female,IT,16
3572,62,Male,Finance,30
3573,51,Male,IT,24
3574,33,Non-Binary,Finance,7
3575,45,Male,Finance,24
3576,31,Male,Marketing,1
3577,56,Non-Binary,HR,15
3578,62,Male,Sales,23
3579,48,Female,Sales,15
3580,46,Male,IT,15
3581,47,Female,IT,5
3582,35,Female,Finance,7
3583,64,Male,Sales,40
3584,48,Female,IT,12
3585,31,Male,Marketing,8
3586,41,Male,IT,20
3587,43,Female,Marketing,18
3588,55,Male,Sales,28
3589,35,Female,IT,13
3590,65,Female,Marketing,37
3591,58,Male,IT,13
3592,37,Female,Sales,5
3593,61,Female,Marketing,40
3594,24,Male,HR,6
3595,23,Female,Finance,1
3596,43,Male,Finance,3
3597,34,Female,IT,5
3598,26,Female,IT,6
3599,50,Male,IT,31
3600,41,Female,IT,4
3601,31,Male,Sales,3
3602,61,Male,Sales,27
3603,52,Female,Finance,18
3604,29,Female,Finance,11
3605,28,Male,IT,1
3606,46,Male,HR,16
3607,45,Female,IT,15
3608,23,Female,Sales,4
3609,43,Female,HR,3
3610,30,Male,IT,10
3611,31,Non-Binary,Marketing,2
3612,64,Female,IT,13
3613,27,Female,Marketing,6
3614,23,Female,Sales,5
3615,32,Female,IT,6
3616,39,Female,HR,17
3617,42,Male,IT,6
3618,41,Male,Sales,9
3619,24,Female,Marketing,3
3620,51,Male,HR,6
3621,61,Female,HR,1
3622,46,Female,IT,7
3623,24,Female,Marketing,6
3624,43,Female,Finance,12
3625,49,Female,HR,14
3626,44,Male,IT,24
3627,40,Male,Sales,9
3628,64,Female,Finance,6
3629,54,Male,HR,8
3630,28,Male,IT,4
3631,31,Female,Marketing,10
3632,26,Female,Marketing,1
3633,43,Male,Sales,20
3634,51,Female,HR,22
3635,29,Female,IT,1
3636,27,Male,Finance,3
3637,22,Female,IT,4
3638,25,Male,IT,6
3639,55,Male,IT,13
3640,53,Male,Marketing,12
3641,59,Male,Sales,4
3642,27,Female,IT,3
3643,56,Female,Marketing,37
3644,26,Male,IT,4
3645,36,Male,Finance,6
3646,40,Male,Marketing,20
3647,35,Male,IT,14
3648,37,Male,Finance,17
3649,65,Male,IT,17
3650,25,Female,Finance,1
3651,25,Female,Sales,5
3652,65,Male,Marketing,29
3653,27,Female,Finance,6
3654,45,Female,Marketing,23
3655,26,Female,IT,5
3656,44,Female,IT,24
3657,41,Male,Finance,16
3658,34,Female,HR,8
3659,44,Male,Sales,14
3660,47,Female,Sales,15
3661,31,Female,IT,3
3662,23,Female,IT,2
3663,62,Male,HR,10
3664,64,Male,Finance,12
3665,35,Male,Sales,4
3666,39,Male,Sales,11
3667,32,Female,Finance,5
3668,39,Male,Marketing,8
3669,53,Male,Finance,28
3670,53,Male,HR,4
3671,42,Male,IT,23
3672,37,Female,Finance,17
3673,48,Male,IT,16
3674,32,Female,Marketing,6
3675,49,Male,HR,20
3676,40,Female,Finance,11
3677,30,Female,Sales,6
3678,23,Male,IT,4
3679,42,Male,Finance,23
3680,42,Female,Finance,21
3681,39,Male,Marketing,18
3682,34,Female,Marketing,5
3683,58,Female,Marketing,15
3684,37,Female,Finance,16
3685,42,Female,IT,17
3686,31,Male,Sales,10
3687,51,Male,IT,18
3688,34,Female,IT,9
3689,25,Male,Marketing,4
3690,42,Female,Sales,12
3691,31,Male,IT,13
3692,42,Female,IT,20
3693,63,Female,Sales,13
3694,29,Female,Marketing,5
3695,34,Male,IT,10
3696,22,Male,HR,3
3697,23,Female,Marketing,1
3698,27,Male,Finance,6
3699,31,Female,Sales,8
3700,60,Female,HR,29
3701,39,Male,Marketing,15
3702,51,Male,HR,19
3703,23,Male,IT,1
3704,52,Male,Finance,24
3705,46,Male,Sales,18
3706,42,Male,Marketing,13
3707,24,Male,Sales,6
3708,58,Female,HR,3
3709,30,Male,HR,8
3710,31,Female,Finance,2
3711,37,Female,Finance,3
3712,43,Male,Marketing,3
3713,53,Female,Sales,26
3714,63,Female,Sales,26
3715,27,Male,HR,4
3716,38,Male,Marketing,8
3717,57,Male,Finance,2
3718,36,Male,IT,16
3719,36,Female,HR,5
3720,42,Male,Marketing,11
3721,47,Female,IT,1
3722,23,Female,HR,4
3723,59,Male,Sales,3
3724,22,Female,Sales,3
3725,45,Female,IT,17
3726,35,Female,Finance,5
3727,61,Male,IT,19
3728,46,Female,Marketing,6
3729,38,Male,Finance,11
3730,47,Female,Sales,4
3731,50,Male,HR,26
3732,46,Male,Finance,26
3733,35,Female,Marketing,7
3734,41,Female,Finance,23
3735,41,Male,Marketing,12
3736,36,Male,HR,9
3737,22,Female,Finance,2
3738,35,Female,IT,16
3739,42,Non-Binary,Marketing,15
3740,32,Male,Sales,8
3741,64,Male,HR,16
3742,22,Female,Finance,1
3743,39,Male,IT,1
3744,58,Male,IT,11
3745,63,Female,Marketing,13
3746,45,Male,Marketing,3
3747,41,Female,IT,2
3748,38,Female,Finance,15
3749,35,Female,Marketing,4
3750,65,Female,Finance,2
3751,33,Male,Marketing,1
3752,51,Male,Marketing,18
3753,52,Female,IT,5
3754,26,Female,HR,7
3755,53,Female,Sales,28
3756,22,Female,Finance,1
3757,39,Female,IT,10
3758,39,Female,Finance,1
3759,34,Female,Finance,8
3760,63,Female,Finance,3
3761,49,Female,Sales,18
3762,36,Male,HR,2
3763,45,Female,Sales,15
3764,45,Female,Marketing,22
3765,56,Male,Marketing,10
3766,48,Female,IT,6
3767,44,Male,Finance,25
3768,53,Male,Finance,35
3769,27,Female,IT,5
3770,44,Male,Marketing,21
3771,65,Female,IT,11
3772,62,Female,Sales,10
3773,32,Female,HR,14
3774,35,Male,Sales,13
3775,29,Female,Sales,9
3776,58,Male,Sales,1
3777,32,Male,Marketing,12
3778,43,Male,Marketing,16
3779,45,Female,Sales,18
3780,47,Female,Marketing,8
3781,28,Female,Sales,4
3782,34,Female,Finance,1
3783,28,Male,HR,8
3784,41,Female,IT,8
3785,35,Female,IT,4
3786,23,Male,IT,1
3787,65,Male,Sales,5
3788,29,Female,Marketing,7
3789,22,Male,IT,3
3790,41,Female,Finance,14
3791,62,Female,Marketing,40
3792,24,Male,HR,4
3793,52,Female,Marketing,25
3794,49,Female,Finance,23
3795,65,Non-Binary,IT,32
3796,53,Male,Sales,6
3797,27,Female,Marketing,4
3798,28,Male,IT,8
3799,60,Male,IT,31
3800,50,Female,HR,14
3801,65,Female,Marketing,9
3802,23,Male,Sales,5
3803,51,Female,IT,18
3804,56,Male,HR,4
3805,55,Male,Sales,32
3806,32,Male,IT,1
3807,29,Male,Finance,11
3808,34,Male,HR,16
3809,63,Female,HR,12
3810,33,Male,Marketing,4
3811,53,Female,Finance,15
3812,29,Male,HR,2
3813,60,Male,Sales,37
3814,49,Female,Finance,1
3815,45,Female,Sales,21
3816,24,Male,Marketing,3
3817,26,Male,Finance,2
3818,64,Male,Sales,23
3819,37,Male,IT,5
3820,58,Female,Sales,12
3821,56,Female,Sales,24
3822,64,Female,HR,12
3823,24,Male,IT,2
3824,47,Male,Sales,1
3825,22,Female,IT,1
3826,55,Male,Finance,1
3827,42,Female,Finance,8
3828,34,Male,IT,16
3829,33,Female,Marketing,7
3830,26,Female,Finance,3
3831,31,Male,Sales,13
3832,26,Male,Marketing,3
3833,62,Female,Finance,24
3834,48,Female,HR,2
3835,42,Male,Marketing,13
3836,45,Male,Finance,13
3837,36,Male,Finance,5
3838,54,Female,Marketing,27
3839,32,Female,IT,4
3840,26,Female,Sales,7
3841,57,Female,Marketing,6
3842,63,Male,IT,3
3843,51,Male,Sales,22
3844,42,Female,Sales,10
3845,53,Female,Finance,25
3846,59,Female,Marketing,36
3847,64,Male,IT,37
3848,53,Female,Marketing,22
3849,26,Female,Finance,5
3850,40,Female,IT,20
3851,42,Female,IT,8
3852,41,Female,Sales,7
3853,48,Male,Sales,9
3854,64,Female,Finance,13
3855,30,Male,Marketing,12
3856,45,Female,IT,23
3857,51,Male,Marketing,12
3858,40,Male,Sales,21
3859,62,Male,Marketing,22
3860,53,Male,Sales,24
3861,39,Male,IT,19
3862,38,Male,HR,20
3863,46,Female,IT,27
3864,26,Female,IT,4
3865,53,Female,Sales,30
3866,39,Female,IT,17
3867,25,Female,Sales,4
3868,28,Male,IT,8
3869,30,Male,Marketing,3
3870,25,Female,IT,1
3871,57,Male,Marketing,35
3872,65,Male,Finance,28
3873,58,Male,IT,4
3874,61,Male,IT,18
3875,36,Female,IT,9
3876,37,Male,Sales,5
3877,36,Female,Finance,6
3878,35,Female,HR,1
3879,61,Female,HR,18
3880,37,Male,Sales,14
3881,32,Female,IT,3
3882,22,Female,Sales,2
3883,60,Male,IT,25
3884,27,Female,Sales,7
3885,46,Female,IT,28
3886,56,Male,Marketing,18
3887,49,Female,IT,26
3888,23,Female,IT,4
3889,50,Male,Marketing,14
3890,60,Male,Sales,25
3891,35,Male,IT,11
3892,40,Male,Finance,8
3893,23,Male,Marketing,5
3894,50,Male,IT,2
3895,46,Female,Marketing,1
3896,49,Male,IT,3
3897,39,Female,IT,12
3898,32,Male,Sales,3
3899,55,Female,Finance,34
3900,46,Male,IT,12
3901,32,Female,Sales,2
3902,38,Female,IT,3
3903,31,Male,Sales,5
3904,33,Male,IT,4
3905,26,Female,Marketing,4
3906,58,Male,Sales,12
3907,49,Male,HR,29
3908,34,Male,HR,3
3909,33,Male,Sales,9
3910,45,Male,Sales,24
3911,33,Female,IT,4
3912,32,Male,Finance,13
3913,54,Female,IT,33
3914,32,Male,Finance,1
3915,37,Female,IT,12
3916,37,Male,HR,15
3917,37,Female,Marketing,6
3918,26,Male,IT,7
3919,55,Female,IT,32
3920,56,Female,Sales,26
3921,63,Male,Marketing,34
3922,47,Male,Finance,25
3923,32,Female,HR,9
3924,24,Male,Finance,2
3925,41,Female,Sales,4
3926,46,Male,IT,10
3927,34,Male,Marketing,1
3928,31,Female,Marketing,8
3929,30,Female,IT,11
3930,31,Female,Finance,1
3931,38,Male,Marketing,16
3932,45,Male,Sales,7
3933,25,Female,Finance,2
3934,28,Male,IT,5
3935,46,Female,HR,21
3936,40,Female,Sales,12
3937,24,Male,IT,4
3938,41,Male,Finance,17
3939,31,Female,IT,12
3940,23,Male,Sales,5
3941,23,Male,Marketing,4
3942,51,Female,IT,23
3943,25,Female,HR,7
3944,50,Male,Sales,32
3945,64,Female,Sales,36
3946,26,Female,IT,3
3947,64,Female,Marketing,29
3948,31,Female,IT,3
3949,61,Male,IT,25
3950,24,Male,HR,3
3951,48,Male,Marketing,19
3952,31,Female,IT,7
3953,35,Non-Binary,IT,1
3954,24,Female,Marketing,3
3955,36,Female,IT,15
3956,65,Male,Marketing,32
3957,43,Female,IT,20
3958,52,Female,Sales,17
3959,43,Female,Sales,21
3960,64,Female,IT,38
3961,60,Male,HR,16
3962,52,Male,Sales,18
3963,53,Male,Sales,26
3964,38,Female,Sales,4
3965,36,Male,IT,8
3966,28,Female,Sales,9
3967,47,Female,IT,14
3968,37,Female,Finance,6
3969,64,Female,Finance,5
3970,25,Male,Sales,4
3971,48,Female,IT,16
3972,45,Male,Sales,4
3973,53,Female,Sales,26
3974,37,Male,Finance,10
3975,43,Female,Sales,6
3976,27,Male,Marketing,2
3977,22,Female,Sales,2
3978,27,Non-Binary,HR,3
3979,33,Male,Finance,1
3980,45,Female,Finance,22
3981,44,Female,HR,22
3982,41,Male,Finance,11
3983,27,Female,Finance,1
3984,34,Female,Finance,6
3985,53,Male,IT,7
3986,55,Female,IT,5
3987,26,Female,IT,8
3988,63,Male,Marketing,33
3989,40,Male,IT,2
3990,32,Male,Sales,12
3991,54,Male,Marketing,20
3992,47,Female,IT,14
3993,41,Male,IT,22
3994,31,Male,HR,12
3995,59,Male,Finance,8
3996,30,Female,IT,3
3997,43,Male,IT,23
3998,52,Male,Finance,28
3999,64,Female,IT,36
4000,35,Female,IT,16
4001,47,Male,HR,7
4002,38,Male,Sales,13
4003,64,Female,Finance,26
4004,50,Female,Marketing,9
4005,49,Male,Finance,22
4006,58,Male,Marketing,12
4007,38,Male,Finance,14
4008,43,Male,HR,5
4009,54,Female,Finance,32
4010,33,Male,HR,7
4011,45,Male,Marketing,23
4012,43,Male,Marketing,1
4013,54,Male,IT,13
4014,64,Male,IT,33
4015,55,Male,Finance,13
4016,24,Female,Sales,4
4017,40,Non-Binary,Sales,18
4018,40,Male,Sales,11
4019,26,Female,Sales,8
4020,51,Female,Finance,15
4021,36,Male,Finance,15
4022,24,Female,Sales,2
4023,47,Male,IT,9
4024,36,Male,HR,15
4025,25,Female,IT,1
4026,56,Male,Finance,27
4027,62,Female,Marketing,20
4028,53,Female,Sales,14
4029,29,Female,IT,4
4030,43,Female,IT,6
4031,65,Male,Marketing,28
4032,52,Male,Finance,2
4033,38,Female,Marketing,6
4034,48,Female,IT,6
4035,32,Male,Finance,6
4036,41,Female,Marketing,18
4037,26,Female,Finance,3
4038,22,Male,Marketing,2
4039,39,Male,Sales,6
4040,29,Female,Marketing,9
4041,51,Male,Marketing,33
4042,39,Male,HR,3
4043,33,Female,Sales,7
4044,38,Female,Marketing,1
4045,27,Male,IT,2
4046,55,Male,Finance,35
4047,62,Male,Finance,23
4048,49,Female,Marketing,4
4049,47,Male,Marketing,7
4050,52,Female,Marketing,5
4051,64,Female,Sales,32
4052,42,Male,Finance,21
4053,24,Male,Sales,4
4054,23,Female,Sales,3
4055,22,Female,HR,3
4056,28,Female,Marketing,10
4057,59,Male,Sales,9
4058,57,Male,Finance,22
4059,62,Male,Sales,21
4060,49,Male,HR,10
4061,41,Female,HR,22
4062,38,Non-Binary,IT,13
4063,48,Female,IT,3
4064,53,Female,Sales,20
4065,23,Male,Marketing,3
4066,30,Female,Finance,9
4067,45,Male,IT,4
4068,43,Female,IT,11
4069,35,Male,IT,3
4070,57,Female,HR,35
4071,57,Female,Sales,37
4072,57,Male,Sales,20
4073,24,Female,Sales,3
4074,64,Male,HR,22
4075,26,Female,Sales,2
4076,28,Male,Finance,8
4077,47,Male,IT,18
4078,57,Male,IT,16
4079,63,Female,HR,37
4080,23,Male,Marketing,4
4081,32,Female,Finance,12
4082,54,Non-Binary,HR,16
4083,55,Female,Marketing,18
4084,34,Female,HR,16
4085,35,Male,Sales,13
4086,44,Male,Sales,5
4087,59,Male,Marketing,19
4088,29,Male,Marketing,7
